supplier_code,brand_code,category,description,size,stone_color,plating_color,supplier_price_usd,sale_price_eur,supplier_quantity,image_file,pdf_page
TDV40425-1410,BEL-159,Internally Threaded Belly Ring,ASTM F136 Titanium internally threaded belly ring+cubic zircon,1.6*10+5mmtop CZ RD 7MM=1 2.5MM=1 1 8MM=2,Clear/Green CZ,Titanium color,5.33,24.9,88,TDV40425-1410.webp,82
TDV40426-1410,BEL-160,Internally Threaded Belly Ring,ASTM F136 Titanium internally threaded belly button ring,1 8MM=2 1.6*10+5mmtop cz rd 5MM=1 2MM=3 PR 4*6MM=1,Clear/Pink CZ,Titanium color,5.33,24.9,78,TDV40426-1410.webp,82
TDV40426G-1410,BEL-161,Internally Threaded Belly Ring,PVD golog color ASTM F136 Titanium internally threaded belly button ring,PR 4*6MM=1 1.6*10+5mmtop cz rd 5MM=1 2MM=3 PR 4*6MM=1,Clear/Pink CZ,PVD gold color,5.45,24.9,19,TDV40426G-1410.webp,82
TDV40511-1410,BEL-162,Internally Threaded Belly Ring,ASTM F136 Titanium internally threaded belly ring + mixed cubic zircon,PR 4*6MM=1 1.6*10+4mmtop CZ RD 2.2MM=1 MQ 2.5*5MM=2 2*4MM=2 1 5*3MM=2,Mix CZ,Titanium Color,5.78,24.9,101,TDV40511-1410.webp,82
TDV40511G-1410,BEL-163,Internally Threaded Belly Ring,PVD gold ASTM F136 Titanium internally threaded belly ring + mixed cubic zircon,2*4MM=2 1 5*3MM=2 1.6*10+4mmtop CZ RD 2.2MM=1 MQ 2.5*5MM=2 2*4MM=2 1 5*3MM=2,Mix CZ,PVD gold color,5.9,24.9,76,TDV40511G-1410.webp,82
TDV40512-1410,BEL-164,Internally Threaded Belly Ring,zircon ASTM F136 Titanium internally threaded belly ring + cubic zircon,2*4MM=2 1 5*3MM=2 1.6*10+4/8.5*9.2mm CZ MQ 2*4MM=4 2.5*5MM=1 RD 3 5MM=1,Clear/ Green CZ,Titanium color,5.78,24.9,146,TDV40512-1410.webp,82
TDV40512G-1410,BEL-165,Internally Threaded Belly Ring,PVD gold color ASTM F136 Titanium internally threaded belly ring + cubic zircon,RD 3 5MM=1 1.6*10+4/8.5*9.2mm CZ MQ 2*4MM=4 2.5*5MM=1 RD 3 5MM=1,Clear/ Green CZ,PVD gold color,5.9,24.9,3,TDV40512G-1410.webp,82
TDV40514-1410,BEL-166,Internally Threaded Belly Ring,ASTM F136 Titanium internally threaded belly ring + cubic zircon,RD 3 5MM=1 1.6*10+4/16*8.7mm CZ RD 2MM=3 3.5MM=1 MQ 2.5*5MM=3,Clear CZ,Titanium color,6.67,29.9,21,TDV40514-1410.webp,82
TDV41211-1410,BEL-167,Internally Threaded Belly Ring,ASTM F136 titanium internally threaded belly button ring with 5A clear CZ,1.6*10+5mmtop 15.75*8.65mm total CZ RD 5MM=2 3 5MM=1,Clear CZ,Titanium color,5.56,24.9,40,TDV41211-1410.webp,82
TDV41211G-1410,BEL-168,Internally Threaded Belly Ring,PVD gold color ASTM F136 titanium internally threaded belly button ring with 5A clear CZ,3 5MM=1 1.6*10+5mmtop 15.75*8.65mm total CZ RD 5MM=2 3 5MM=1,Clear CZ,PVD gold color,5.68,24.9,46,TDV41211G-1410.webp,82
TDY45117-1410,BEL-169,Internally Threaded Belly Ring,clear CZ ASTM F136 Titanium internally threaded belly ring + cubic zircon,3 5MM=1 1.6*10+5mmtop CZ RD 5MM=1 2MM=4 BT 2*4MM=2,Clear CZ,Titanium color,6.56,29.9,81,TDY45117-1410.webp,82
TDY45117G-1410,BEL-170,Internally Threaded Belly Ring,PVD gold color ASTM F136 Titanium internally threaded belly ring + cubic zircon,BT 2*4MM=2 1.6*10+5mmtop CZ RD 5MM=1 2MM=4 BT 2*4MM=2,Clear CZ,PVD gold color,6.67,29.9,90,TDY45117G-1410.webp,82
TDY45118-1410,BEL-171,Internally Threaded Belly Ring,ASTM F136 Titanium internally threaded belly ring + cubic zircon,BT 2*4MM=2 1.6*10+5mmtop,Clear CZ,Titanium color,5.67,24.9,53,TDY45118-1410.webp,82
TE07-RQ1405,TOP-511,Internally Threaded tops,ASTM F136 Titanium threaded end +Rose quartz Threaded Top,1.2mm thread for 14g bars 5mm ball,Rose Quartz,Titanium color,1.33,14.9,126,TE07-RQ1405.webp,82
TE07-RQ1603,TOP-512,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ Rose quartz stone ball Threaded Top,0.9*3mm,Rose Quartz,Titanium Color,1.0,14.9,113,TE07-RQ1603.webp,82
TE07-RQ1604,TOP-513,Internally Threaded tops,ASTM F136 Titanium+Rose Quartz ball Threaded end with 3 prongs,0.9*4mm,Rose Quartz,Titanium Color,1.07,14.9,227,TE07-RQ1604.webp,82
TE08-TE1404,TOP-514,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ tiger eye stone ball Threaded Top,1.2mm thread for 14g bar 4mm,Tiger Eye Stone,Titanium Color,1.11,14.9,148,TE08-TE1404.webp,82
TE08-TE1405,TOP-515,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ tiger eye stone ball Threaded Top,1.2*5mm,Tiger Eye Stone,Titanium Color,1.22,14.9,201,TE08-TE1405.webp,82
TE08-TE1603,TOP-516,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ tiger eye stone ball Threaded Top,0.9*3mm,Tiger Eye Stone,Titanium Color,0.89,14.9,174,TE08-TE1603.webp,82
TE09-BK1405,TOP-517,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+black agate stone Threaded Top,1.2*5mm,Black Agate,Titanium Color,1.22,14.9,197,TE09-BK1405.webp,82
TE09-BK1603,TOP-518,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+black agate stone Threaded Top,0.9*3mm,Black Agate,Titanium Color,0.96,14.9,280,TE09-BK1603.webp,82
TE09G-BK1404,TOP-519,Internally Threaded tops,ASTM F136 Titanium Threaded Top+black agate stone,1.2*4mm,Black Agate,PVD gold color,1.23,14.9,109,TE09G-BK1404.webp,82
TE09G-BK1603,TOP-520,Internally Threaded tops,ASTM F136 Titanium Threaded Top+black agate stone,0.9*3mm,Black Agate,PVD gold color,1.08,14.9,96,TE09G-BK1603.webp,82
TE18-H1605,TOP-526,Internally Threaded tops,Hammered disc ASTM F136 Titanium threaded end,0.9mm thread for 1.2mm bar 5mm disc,,Titanium Color,1.22,14.9,429,TE18-H1605.webp,83
TE19-BK1604,TOP-527,Internally Threaded tops,ASTM F136 Titanium+black agate stone Threaded Top,0.9*4.3mm,Black Agate,Titanium Color,1.0,14.9,57,TE19-BK1604.webp,83
TE22-1603,TOP-528,Internally Threaded tops,ASTM F136 Titanium threaded end,"0.9mm, 2.8*3mm",,Titanium Color,0.96,14.9,100,TE22-1603.webp,83
TE22G-1603,TOP-529,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded end,"0.9mm ,2.8*3mm， 1.5mm Ball",,PVD gold color,1.08,14.9,184,TE22G-1603.webp,83
TE25-16,TOP-530,Internally Threaded tops,ASTM F136 TItanium threaded ends+5A grade white zircon,"0.9mm,3.6*5.42mmTotal",,Titanium Color,2.44,14.9,156,TE25-16.webp,83
TE26-164,TOP-531,Internally Threaded tops,ASTM F136 TItanium threaded ends+5A grade white zirconia,"0.9mm, 3.9*4.4mmTotal",Clear CZ,Titanium Color,1.24,14.9,177,TE26-164.webp,83
TE26G-1605,TOP-532,Internally Threaded tops,PVD GOLD ASTM F136 Titanium threaded tops,"0.9mm, 4.5*5mm",Clear CZ,PVD gold color,1.67,14.9,283,TE26G-1605.webp,83
TE29-RA1603,TOP-533,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ Red agate stone ball Threaded Top,0.9*3mm,Red Agate,Titanium Color,1.0,14.9,165,TE29-RA1603.webp,83
TE30-16P,TOP-534,Internally Threaded tops,ASTM F136 Titanium threaded tops,"0.9mm, 4.9*7.2mmTotal",Clear CZ,Titanium Color,2.78,17.9,90,TE30-16P.webp,83
TE30-BK16,TOP-535,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm；CZ:2*4MM,Black CZ,Titanium Color,2.89,17.9,134,TE30-BK16.webp,83
TE35-OP17-16,TOP-536,Internally Threaded tops,ASTM F136 Titanium threaded end+ OP17 eye shape opal stones,0.9mm，4.7*7.6mm,OP17,Titanium Color,3.78,19.9,54,TE35-OP17-16.webp,83
TE38G-GJ1404,TOP-537,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ Jade stone ball Threaded Top,1.2mm thread for 14g bar 4mm,Green Jade Stone,PVD gold color,1.23,14.9,124,TE38G-GJ1404.webp,83
TE38-GJ1404,TOP-538,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ Jade stone ball Threaded Top,1.2mm thread for 14g bar 4mm,Green Jade Stone,Titanium Color,1.11,14.9,13,TE38-GJ1404.webp,83
TE38-GJ1603,TOP-539,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+ Jade stone ball Threaded Top,0.9*3mm,Green Jade Stone,Titanium Color,0.96,14.9,24,TE38-GJ1603.webp,83
TE41-BK1603,TOP-540,Internally Threaded tops,Ti-6AL4V-ELi ASTM F136 Titanium+black agate stone Threaded Top,0.9*3.4mmTotal； RD1.5mm,Black Agate,Titanium Color,2.0,14.9,51,TE41-BK1603.webp,83
TE43-TE1603,TOP-541,Internally Threaded tops,ASTM F136 Titanium Internally Threaded Top with Stones,0.9*4.5mm,Tiger Eye stone,Titanium Color,2.0,14.9,166,TE43-TE1603.webp,83
TE45-1604,TOP-542,Internally Threaded tops,ASTM F136 Titanium,0.9*4mm,Clear CZ,Titanium Color,0.24,14.9,353,TE45-1604.webp,83
TE45-AB1603,TOP-543,Internally Threaded tops,ASTM F136 Titanium Threaded Top,0.9*3mm,AB CZ,Titanium Color,0.2,14.9,434,TE45-AB1603.webp,83
TE45-AQ1603,TOP-544,Internally Threaded tops,ASTM F136 Titanium threaded tops with Aqua CZ stone,0.9*3mm,Aqua CZ,Titanium Color,0.2,14.9,137,TE45-AQ1603.webp,83
TE45-PK1603,TOP-545,Internally Threaded tops,ASTM F136 Titanium threaded tops with Pink CZ stone,0.9*3mm,Pink CZ,Titanium Color,0.2,14.9,95,TE45-PK1603.webp,83
TE51-AQ1602,TOP-546,Internally Threaded tops,ASTM F136 Titanium threaded tops with Aqua CZ stone,"0.9mm thread,2mm gem ball",Aqua CZ,Titanium Color,0.29,14.9,99,TE51-AQ1602.webp,83
TE51-AQ1604,TOP-547,Internally Threaded tops,ASTM F136 Titanium threaded tops with Aqua CZ stone,0.9mm thread4mm gem ball,Aqua CZ,Titanium Color,0.42,14.9,83,TE51-AQ1604.webp,83
TE51-AQ1605,TOP-548,Internally Threaded tops,ASTM F136 Titanium threaded tops with Aqua CZ stone,0.9mm thread5mm gem ball,Aqua CZ,Titanium Color,0.6,14.9,105,TE51-AQ1605.webp,83
TE67-16,TOP-554,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm thread,,Titanium Color,1.0,14.9,54,TE67-16.webp,84
TE70-16,TOP-555,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm；6.2*3.4mm,Clear CZ,Titanium Color,2.78,17.9,26,TE70-16.webp,84
TE100-16,TOP-556,Internally Threaded tops,"ASTM F136 Titanium,Clear CZ stone Threaded top",0.9mm,Clear CZ,Titanium Color,3.33,17.9,27,TE100-16.webp,84
TE105G-16,TOP-557,Internally Threaded tops,"PVD gold ASTM F136 titanium with clear CZ stones,threaded top",0.9mm;4.8*11.8mmTotal,Clear CZ,PVD gold color,2.44,14.9,27,TE105G-16.webp,84
TE154G-CL1603,TOP-558,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded tops with clear CZ stones,0.9+3.8mmTotal,Clear CZ,PVD gold color,1.56,14.9,100,TE154G-CL1603.webp,84
TE178-16,TOP-559,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm；5*2.5mm,Clear CZ,Titanium Color,3.11,17.9,1,TE178-16.webp,84
TE211-BD16,TOP-560,Internally Threaded tops,"""ASTM F136 Titanium threaded tops with bloodstone""",0.9mm;4.8*4.6mmTotal,Bloodstone,Titanium Color,2.33,14.9,2,TE211-BD16.webp,84
TE211-BG16,TOP-561,Internally Threaded tops,ASTM F136 Titanium threaded tops with Black agate stone,0.9mm；4.6*4.8mmTotal,Black Agate,Titanium Color,2.22,14.9,1,TE211-BG16.webp,84
TE214-CL16,TOP-562,Internally Threaded tops,ASTM F136 Titanium threaded top+clear CZ stone,0.9mm;2.5*5mmTotal,Clear CZ,Titanium Color,0.87,14.9,61,TE214-CL16.webp,84
TE214G-CL16,TOP-563,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded top+clear CZ stone,0.9mm；2.5*4.7mmTotal,Clear CZ,PVD gold color,1.0,14.9,2,TE214G-CL16.webp,84
TE214G-CL18,TOP-564,Internally Threaded tops,PVD gold ASTM F136 Titanium,0.8mm;2.5*5mmTotal,Clear CZ,PVD gold color,1.22,14.9,10,TE214G-CL18.webp,84
TE223-BK16,TOP-565,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm thread,Black CZ,Titanium Color,2.44,14.9,91,TE223-BK16.webp,84
TE237-16,TOP-566,Internally Threaded tops,"ASTM F136 titanium wire dental head, V-claw embedded with horse eye transparent zircon","0.9mm, 4*6.9mmTotal",Clear CZ,Titanium Color,3.07,17.9,10,TE237-16.webp,84
TE237G-16,TOP-567,Internally Threaded tops,"transparent zircon PVD Gold ASTM F136 titanium wire dental head, V- claw embedded with horse eye transparent zircon","0.9mm, 4*7mmTotal",Clear CZ,PVD Gold,3.33,17.9,10,TE237G-16.webp,84
TE261-16,TOP-568,Internally Threaded tops,eye transparent zircon ASTM F136 Titanium,0.9*8mm,,Titanium Color,1.69,14.9,27,TE261-16.webp,84
TE275G-16R,TOP-569,Internally Threaded tops,PVD gold F136 Titanium threaded tops with clear CZ stones,"0.9mm, 8.7*3.9mm 2mm+3mm+4mm CZ",Clear CZ,PVD Gold,1.29,14.9,119,TE275G-16R.webp,84
TE293G-CL16R,TOP-570,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded top with clear CZ stone,"0.9mm, 3.5*8.5mmTotal",Clear CZ,PVD Gold,2.33,14.9,9,TE293G-CL16R.webp,84
TE304G-16,TOP-571,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded tops,"0.9mm, 15.7*11.9mmTotal",Clear CZ,PVD Gold,3.15,17.9,1,TE304G-16.webp,84
TE317-BK16,TOP-572,Internally Threaded tops,ASTM F136 Titanium threaded tops,"0.9mm,10.2*10.5mm Total",Black CZ,Titanium Color,5.11,24.9,17,TE317-BK16.webp,84
TE335-CL1403,TOP-573,Internally Threaded tops,"ASTM F136 titanium threaded tops, three paws. size 3 mm, thread 1.2 mm, 14G.",1.2*3mm,Clear CZ,Titanium Color,0.56,14.9,22,TE335-CL1403.webp,84
TE335-CL1404,TOP-574,Internally Threaded tops,ASTM F136 titanium threaded top,1.2*4mm,Clear CZ,Titanium Color,0.62,14.9,17,TE335-CL1404.webp,84
TE346-CL16,TOP-575,Internally Threaded tops,ASTM F136 Titanium threaded tops,0.9mm thread,Clear CZ,Titanium Color,3.8,19.9,36,TE346-CL16.webp,84
TE349G-PK16,TOP-576,Internally Threaded tops,PVD gold ASTM F136 Titanium threaded tops,"0.9mm,10.78*7mm total",Pink/Clear/Gr een CZ,PVD gold color,4.39,19.9,115,TE349G-PK16.webp,84
